episode,top1,reward,total_macs,normalized_macs,normalized_nnz,ckpt_name,action_history,agent_action_history,performance
172,92.16,0.9216,28611200.0,70.10283735765384,73.4746913944835,adc_episode_172_0.7,"[0.3125, 0.3125, 0.375, 0.28125, 0.3125, 0.375, 0.125, 0.1875, 0.40625]","[0.32730075051841223, 0.3379131844537649, 0.3829292863536113, 0.28886986904683193, 0.3263897164493683, 0.37946013838715864, 0.13773486860517825, 0.19693961720798742, 0.21841897568202773]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.71875, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.71875, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.625, ""module.layer2.2.conv2"": 0.625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.8125, ""module.layer3.1.conv2"": 0.8125, ""module.layer3.2.conv1"": 0.59375, ""module.layer3.2.conv2"": 0.59375, ""module.fc"": 1.0}"
173,92.06,0.9206,28629632.0,70.14799923475708,72.62418049731262,adc_episode_173_0.7,"[0.3125, 0.3125, 0.375, 0.21875, 0.34375, 0.34375, 0.140625, 0.171875, 0.453125]","[0.33257778249984377, 0.3687543785714174, 0.4008209059807759, 0.24823168023193087, 0.35845967677540796, 0.3586824447765013, 0.1522859337104823, 0.1827569053144086, 0.22854988573705204]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.828125, ""module.layer3.1.conv2"": 0.828125, ""module.layer3.2.conv1"": 0.546875, ""module.layer3.2.conv2"": 0.546875, ""module.fc"": 1.0}"
174,88.52,0.8852,28574336.0,70.01251360344736,67.84005670072648,adc_episode_174_0.7,"[0.3125, 0.25, 0.3125, 0.21875, 0.3125, 0.3125, 0.15625, 0.1875, 0.625]","[0.32805000203929763, 0.3095858303625589, 0.36531460249319664, 0.23671352926161318, 0.33871788256527124, 0.3416876144623098, 0.15961585293706912, 0.19778759277161784, 0.18128934377616215]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.75, ""module.layer1.1.conv2"": 0.75, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.6875, ""module.layer2.2.conv2"": 0.6875, ""module.layer3.0.conv1"": 0.84375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.84375, ""module.layer3.1.conv1"": 0.8125, ""module.layer3.1.conv2"": 0.8125, ""module.layer3.2.conv1"": 0.375, ""module.layer3.2.conv2"": 0.375, ""module.fc"": 1.0}"
175,93.08,0.9308,28611200.0,70.10283735765384,74.27204536058119,adc_episode_175_0.7,"[0.3125, 0.3125, 0.375, 0.25, 0.375, 0.375, 0.15625, 0.203125, 0.328125]","[0.34700151570844, 0.35557303851962757, 0.3816984002931381, 0.2558405237257401, 0.3771034882103982, 0.3899806737482062, 0.1595206813696678, 0.20731192785738115, 0.21740538388656516]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.75, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.75, ""module.layer2.1.conv1"": 0.625, ""module.layer2.1.conv2"": 0.625, ""module.layer2.2.conv1"": 0.625, ""module.layer2.2.conv2"": 0.625, ""module.layer3.0.conv1"": 0.84375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.84375, ""module.layer3.1.conv1"": 0.796875, ""module.layer3.1.conv2"": 0.796875, ""module.layer3.2.conv1"": 0.671875, ""module.layer3.2.conv2"": 0.671875, ""module.fc"": 1.0}"
176,92.52,0.9251999999999999,28611200.0,70.10283735765384,72.99627901482488,adc_episode_176_0.7,"[0.3125, 0.3125, 0.375, 0.25, 0.34375, 0.34375, 0.15625, 0.15625, 0.4375]","[0.33068658387930394, 0.34106443538664044, 0.376939624319573, 0.2749778768371523, 0.3644021135528352, 0.3565452245851895, 0.16789112173845142, 0.16659269025765888, 0.2077848637121901]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.75, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.75, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.84375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.84375, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.5625, ""module.layer3.2.conv2"": 0.5625, ""module.fc"": 1.0}"
177,90.32,0.9031999999999999,28592768.0,70.0576754805506,70.65737404760497,adc_episode_177_0.7,"[0.3125, 0.3125, 0.3125, 0.25, 0.3125, 0.34375, 0.140625, 0.171875, 0.53125]","[0.33313074462251296, 0.340229923335488, 0.3475107903737161, 0.2503200566428067, 0.3359848398610817, 0.3531542820237092, 0.14470144140110489, 0.18229980598934178, 0.19069943952165141]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.75, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.75, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.828125, ""module.layer3.1.conv2"": 0.828125, ""module.layer3.2.conv1"": 0.46875, ""module.layer3.2.conv2"": 0.46875, ""module.fc"": 1.0}"
178,92.02,0.9201999999999999,28611200.0,70.10283735765384,73.63416218770304,adc_episode_178_0.7,"[0.3125, 0.3125, 0.375, 0.25, 0.34375, 0.375, 0.15625, 0.203125, 0.359375]","[0.342392730163292, 0.3738007240414964, 0.38702795505269894, 0.26817151653090965, 0.35735589699004117, 0.38210707889350554, 0.1602981758404312, 0.2091716188758086, 0.21476660792190055]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.75, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.75, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.625, ""module.layer2.2.conv2"": 0.625, ""module.layer3.0.conv1"": 0.84375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.84375, ""module.layer3.1.conv1"": 0.796875, ""module.layer3.1.conv2"": 0.796875, ""module.layer3.2.conv1"": 0.640625, ""module.layer3.2.conv2"": 0.640625, ""module.fc"": 1.0}"
179,91.2,0.912,28592768.0,70.0576754805506,71.29525722048314,adc_episode_179_0.7,"[0.3125, 0.3125, 0.3125, 0.25, 0.34375, 0.34375, 0.140625, 0.1875, 0.484375]","[0.32874456148966485, 0.3398657776894424, 0.3711991101888108, 0.25050891458263175, 0.3624313815016235, 0.3563751752785023, 0.15091905313094456, 0.19698358978992334, 0.20647300676006355]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.75, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.75, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.8125, ""module.layer3.1.conv2"": 0.8125, ""module.layer3.2.conv1"": 0.515625, ""module.layer3.2.conv2"": 0.515625, ""module.fc"": 1.0}"
180,90.9,0.909,28592768.0,70.0576754805506,71.29525722048314,adc_episode_180_0.7,"[0.3125, 0.3125, 0.3125, 0.25, 0.34375, 0.34375, 0.140625, 0.1875, 0.484375]","[0.34657082948733114, 0.3408571178420865, 0.3593699677460543, 0.25311276721162534, 0.3589054572444474, 0.36245367019005986, 0.1470655911832061, 0.1926561628444725, 0.21134118871592258]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.75, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.75, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.8125, ""module.layer3.1.conv2"": 0.8125, ""module.layer3.2.conv1"": 0.515625, ""module.layer3.2.conv2"": 0.515625, ""module.fc"": 1.0}"
181,89.88000000000001,0.8988,28611200.0,70.10283735765384,70.28527553009273,adc_episode_181_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.3125, 0.34375, 0.125, 0.15625, 0.578125]","[0.34675310609916377, 0.3329441428451082, 0.35689890703816374, 0.22833136161223513, 0.3250857980173674, 0.3593218849957572, 0.13445803029158776, 0.15897293511216828, 0.1733494979971744]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.421875, ""module.layer3.2.conv2"": 0.421875, ""module.fc"": 1.0}"
182,92.10000000000001,0.921,28611200.0,70.10283735765384,72.51786663516626,adc_episode_182_0.7,"[0.3125, 0.3125, 0.375, 0.21875, 0.34375, 0.34375, 0.125, 0.1875, 0.453125]","[0.35097321870265386, 0.3589262433760227, 0.37895603198160915, 0.23631881229403756, 0.35665157578045087, 0.37319310923485427, 0.13715056780425333, 0.19427983242521982, 0.20047259538374812]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.8125, ""module.layer3.1.conv2"": 0.8125, ""module.layer3.2.conv1"": 0.546875, ""module.layer3.2.conv2"": 0.546875, ""module.fc"": 1.0}"
183,91.94,0.9194,28629632.0,70.14799923475708,72.62418049731262,adc_episode_183_0.7,"[0.3125, 0.3125, 0.375, 0.21875, 0.34375, 0.34375, 0.140625, 0.171875, 0.453125]","[0.353126255693728, 0.35054141925769255, 0.3789028494934217, 0.2389971186606933, 0.3448023378884342, 0.3677664806410601, 0.14730594360854082, 0.1827362663308334, 0.19989666660728178]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.828125, ""module.layer3.1.conv2"": 0.828125, ""module.layer3.2.conv1"": 0.546875, ""module.layer3.2.conv2"": 0.546875, ""module.fc"": 1.0}"
184,90.16,0.9016,28629632.0,70.14799923475708,70.39158939223908,adc_episode_184_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.3125, 0.34375, 0.140625, 0.15625, 0.5625]","[0.33046094547287536, 0.3371674207160084, 0.3580583577936769, 0.2292837361458206, 0.3425592471660944, 0.36362209929340394, 0.14337350652916958, 0.1714602727751714, 0.1754549838725579]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.4375, ""module.layer3.2.conv2"": 0.4375, ""module.fc"": 1.0}"
185,90.60000000000001,0.9060000000000001,28611200.0,70.10283735765384,71.87998346228811,adc_episode_185_0.7,"[0.3125, 0.3125, 0.375, 0.21875, 0.3125, 0.34375, 0.125, 0.140625, 0.53125]","[0.34795537189757214, 0.34550289657213523, 0.37635033764379705, 0.23013906295521458, 0.33245689567386894, 0.3487836506991489, 0.13254305398785254, 0.1441715422417373, 0.17909955048726098]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.859375, ""module.layer3.1.conv2"": 0.859375, ""module.layer3.2.conv1"": 0.46875, ""module.layer3.2.conv2"": 0.46875, ""module.fc"": 1.0}"
186,87.68,0.8768,28629632.0,70.14799923475708,68.63741066682417,adc_episode_186_0.7,"[0.3125, 0.3125, 0.3125, 0.1875, 0.3125, 0.28125, 0.109375, 0.125, 0.703125]","[0.32702651289037427, 0.32462247733589367, 0.34260920562337094, 0.20327120282720768, 0.31804298547381055, 0.3079987443866834, 0.11477971103898185, 0.1406172933415035, 0.15405522717199702]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.8125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.8125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.71875, ""module.layer2.2.conv2"": 0.71875, ""module.layer3.0.conv1"": 0.890625, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.890625, ""module.layer3.1.conv1"": 0.875, ""module.layer3.1.conv2"": 0.875, ""module.layer3.2.conv1"": 0.296875, ""module.layer3.2.conv2"": 0.296875, ""module.fc"": 1.0}"
187,91.16,0.9116,28611200.0,70.10283735765384,71.56104187584903,adc_episode_187_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.34375, 0.375, 0.125, 0.15625, 0.515625]","[0.3387603584918104, 0.3575119039985171, 0.3683363155305459, 0.23310686513090886, 0.3572211974833427, 0.37638326798619415, 0.13804157385959756, 0.1678150350132548, 0.17928385102154823]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.625, ""module.layer2.2.conv2"": 0.625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.484375, ""module.layer3.2.conv2"": 0.484375, ""module.fc"": 1.0}"
188,89.78,0.8978,28611200.0,70.10283735765384,70.28527553009273,adc_episode_188_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.3125, 0.34375, 0.125, 0.15625, 0.578125]","[0.32764009617370937, 0.3317140469796887, 0.36181815837841086, 0.21880315139902207, 0.3376632902772368, 0.3539365486163786, 0.12960482215891944, 0.16206925127474883, 0.17529453423772146]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.421875, ""module.layer3.2.conv2"": 0.421875, ""module.fc"": 1.0}"
189,89.32,0.8931999999999999,28611200.0,70.10283735765384,70.28527553009273,adc_episode_189_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.3125, 0.34375, 0.125, 0.15625, 0.578125]","[0.3227687786101091, 0.33742594472837445, 0.35800182080063814, 0.2203110563166397, 0.33788055685006707, 0.3455752175165394, 0.14045466164221512, 0.16179324588836194, 0.17437115408066234]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.421875, ""module.layer3.2.conv2"": 0.421875, ""module.fc"": 1.0}"
190,91.17999999999999,0.9117999999999999,28629632.0,70.14799923475708,71.02947256511723,adc_episode_190_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.34375, 0.34375, 0.140625, 0.171875, 0.515625]","[0.35383534985480664, 0.3572921751890861, 0.37372028923997735, 0.24018359311585485, 0.3535818213803649, 0.34892274214594293, 0.1526601869107955, 0.1750744246693985, 0.18150430136465973]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.65625, ""module.layer2.1.conv2"": 0.65625, ""module.layer2.2.conv1"": 0.65625, ""module.layer2.2.conv2"": 0.65625, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.828125, ""module.layer3.1.conv2"": 0.828125, ""module.layer3.2.conv1"": 0.484375, ""module.layer3.2.conv2"": 0.484375, ""module.fc"": 1.0}"
191,89.14,0.8914,28629632.0,70.14799923475708,69.75370621936094,adc_episode_191_0.7,"[0.3125, 0.3125, 0.3125, 0.21875, 0.3125, 0.3125, 0.140625, 0.140625, 0.609375]","[0.32500488186751947, 0.32477929039421966, 0.3431075638224327, 0.22149704087481992, 0.3192103937931125, 0.32645212984618066, 0.14204481871300478, 0.15270932167767728, 0.16890685530471325]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.78125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.78125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.6875, ""module.layer2.2.conv2"": 0.6875, ""module.layer3.0.conv1"": 0.859375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.859375, ""module.layer3.1.conv1"": 0.859375, ""module.layer3.1.conv2"": 0.859375, ""module.layer3.2.conv1"": 0.390625, ""module.layer3.2.conv2"": 0.390625, ""module.fc"": 1.0}"
192,88.3,0.883,28574336.0,70.01251360344736,68.95635225326325,adc_episode_192_0.7,"[0.3125, 0.3125, 0.3125, 0.1875, 0.3125, 0.3125, 0.125, 0.15625, 0.640625]","[0.331563388520357, 0.33772259138166055, 0.3498777864918759, 0.21140305516154884, 0.3213457007434653, 0.319844245937972, 0.13737451303499354, 0.15724039317168836, 0.16907944675128062]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.6875, ""module.layer1.0.conv2"": 0.6875, ""module.layer1.1.conv1"": 0.6875, ""module.layer1.1.conv2"": 0.6875, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer2.0.conv1"": 0.8125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.8125, ""module.layer2.1.conv1"": 0.6875, ""module.layer2.1.conv2"": 0.6875, ""module.layer2.2.conv1"": 0.6875, ""module.layer2.2.conv2"": 0.6875, ""module.layer3.0.conv1"": 0.875, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.875, ""module.layer3.1.conv1"": 0.84375, ""module.layer3.1.conv2"": 0.84375, ""module.layer3.2.conv1"": 0.359375, ""module.layer3.2.conv2"": 0.359375, ""module.fc"": 1.0}"
